,artist,date,venue,city,year,setlist,venue_alt,city_alt,tour_name,start,end,url,venue_capacity,avg_price,country
1949,The Rolling Stones,2016-02-03,Estadio Nacional,Santiago,2016,"['Start Me Up', ""It's Only Rock 'n' Roll (but I Like It)"", ""Let's Spend the Night Together"", 'Tumbling Dice', 'Out of Control', ""She's a Rainbow"", 'Wild Horses', 'Paint It Black', 'Honky Tonk Women', 'You Got the Silver', 'Happy', 'Midnight Rambler', 'Miss You', 'Gimme Shelter', ""Jumpin' Jack Flash"", 'Sympathy for the Devil', 'Brown Sugar', ""You Can't Always Get What You Want"", ""(I Can't Get No) Satisfaction""]",Estadio Nacional,"Santiago, Chile",América Latina Olé,,,https://www.setlist.fm/setlist/the-rolling-stones/2016/estadio-nacional-santiago-chile-33f3c861.html,60000.0,150.0,Chile
1950,The Rolling Stones,2016-02-07,Estadio Ciudad de la Plata,La Plata,2016,"['Start Me Up', ""It's Only Rock 'n' Roll (but I Like It)"", 'Tumbling Dice', 'Out of Control', 'Street Fighting Man', 'Anybody Seen My Baby?', 'Wild Horses', 'Paint It Black', 'Honky Tonk Women', ""Can't Be Seen"", 'Happy', 'Midnight Rambler', 'Miss You', 'Gimme Shelter', 'Brown Sugar', 'Sympathy for the Devil', ""Jumpin' Jack Flash"", ""You Can't Always Get What You Want"", ""(I Can't Get No) Satisfaction""]",Estadio Ciudad de La Plata,"La Plata, Argentina",América Latina Olé,,,https://www.setlist.fm/setlist/the-rolling-stones/2016/estadio-ciudad-de-la-plata-la-plata-argentina-2bf33406.html,53000.0,150.0,Uruguay
1951,The Rolling Stones,2016-02-10,Estadio Ciudad de la Plata,La Plata,2016,"[""Jumpin' Jack Flash"", ""Let's Spend the Night Together"", ""It's Only Rock 'n' Roll (but I Like It)"", 'Tumbling Dice', 'Out of Control', 'Angie', 'Paint It Black', ""Can't You Hear Me Knocking"", 'Honky Tonk Women', 'Slipping Away', 'Before They Make Me Run', 'Midnight Rambler', 'Miss You', 'Gimme Shelter', 'Start Me Up', 'Sympathy for the Devil', 'Brown Sugar', ""You Can't Always Get What You Want"", ""(I Can't Get No) Satisfaction""]",Estadio Ciudad de La Plata,"La Plata, Argentina",América Latina Olé,,,https://www.setlist.fm/setlist/the-rolling-stones/2016/estadio-ciudad-de-la-plata-la-plata-argentina-43f327cf.html,53000.0,150.0,Uruguay
1952,The Rolling Stones,2016-02-13,Estadio Ciudad de la Plata,La Plata,2016,"['Start Me Up', ""It's Only Rock 'n' Roll (but I Like It)"", 'Tumbling Dice', 'Out of Control', 'Beast of Burden', 'You Got Me Rocking', 'Paint It Black', 'Honky Tonk Women', 'You Got the Silver', 'Happy', 'Midnight Rambler', 'Miss You', 'Gimme Shelter', 'Brown Sugar', 'Sympathy for the Devil', ""Jumpin' Jack Flash"", ""You Can't Always Get What You Want"", ""(I Can't Get No) Satisfaction""]",Estadio Ciudad de La Plata,"La Plata, Argentina",América Latina Olé,,,https://www.setlist.fm/setlist/the-rolling-stones/2016/estadio-ciudad-de-la-plata-la-plata-argentina-3bf31084.html,53000.0,150.0,Uruguay
1953,The Rolling Stones,2016-02-16,Estadio Centenario,Montevideo,2016,"['Start Me Up', ""It's Only Rock 'n' Roll (but I Like It)"", 'Tumbling Dice', 'Out of Control', ""She's So Cold"", 'Wild Horses', 'Paint It Black', 'Honky Tonk Women', 'Slipping Away', ""Can't Be Seen"", 'Midnight Rambler', 'Miss You', 'Gimme Shelter', 'Brown Sugar', 'Sympathy for the Devil', ""Jumpin' Jack Flash"", ""You Can't Always Get What You Want"", ""(I Can't Get No) Satisfaction""]",Estadio Centenario,"Montevideo, Uruguay",América Latina Olé,,,https://www.setlist.fm/setlist/the-rolling-stones/2016/estadio-centenario-montevideo-uruguay-4bf37f0a.html,60000.0,150.0,Uruguay
1954,The Rolling Stones,2016-02-20,Estadio do Maracana,Rio de Janeiro,2016,"['Start Me Up', ""It's Only Rock 'n' Roll (but I Like It)"", 'Tumbling Dice', 'Out of Control', 'Like a Rolling Stone', 'Doom and Gloom', 'Angie', 'Paint It Black', 'Honky Tonk Women', 'You Got the Silver', 'Before They Make Me Run', 'Midnight Rambler', 'Miss You', 'Gimme Shelter', 'Brown Sugar', 'Sympathy for the Devil', ""Jumpin' Jack Flash"", ""You Can't Always Get What You Want"", ""(I Can't Get No) Satisfaction""]",Estádio do Maracanã,"Rio de Janeiro, Brazil",América Latina Olé,,,https://www.setlist.fm/setlist/the-rolling-stones/2016/estadio-do-maracana-rio-de-janeiro-brazil-1bf36120.html,78000.0,150.0,Brasil
1955,The Rolling Stones,2016-02-24,Estadio do Morumbi,Sao Paulo,2016,"['Start Me Up', ""It's Only Rock 'n' Roll (but I Like It)"", 'Tumbling Dice', 'Out of Control', 'Bitch', 'Beast of Burden', 'Worried About You', 'Paint It Black', 'Honky Tonk Women', 'You Got the Silver', 'Happy', 'Midnight Rambler', 'Miss You', 'Gimme Shelter', 'Brown Sugar', 'Sympathy for the Devil', ""Jumpin' Jack Flash"", ""You Can't Always Get What You Want"", ""(I Can't Get No) Satisfaction""]",Estádio do Morumbi,"São Paulo, Brazil",América Latina Olé,,,https://www.setlist.fm/setlist/the-rolling-stones/2016/estadio-do-morumbi-sao-paulo-brazil-33f34885.html,70000.0,150.0,Brasil
1956,The Rolling Stones,2016-02-27,Estadio do Morumbi,Sao Paulo,2016,"[""Jumpin' Jack Flash"", ""It's Only Rock 'n' Roll (but I Like It)"", 'Tumbling Dice', 'Out of Control', 'All Down the Line', ""She's a Rainbow"", 'Wild Horses', 'Paint It Black', 'Honky Tonk Women', 'Slipping Away', 'Before They Make Me Run', 'Midnight Rambler', 'Miss You', 'Gimme Shelter', 'Start Me Up', 'Sympathy for the Devil', 'Brown Sugar', ""You Can't Always Get What You Want"", ""(I Can't Get No) Satisfaction""]",Estádio do Morumbi,"São Paulo, Brazil",América Latina Olé,,,https://www.setlist.fm/setlist/the-rolling-stones/2016/estadio-do-morumbi-sao-paulo-brazil-3f0b5cb.html,70000.0,150.0,Brasil
1957,The Rolling Stones,2016-03-02,Estadio Beira-Rio,Porto Alegre,2016,"[""Jumpin' Jack Flash"", ""It's Only Rock 'n' Roll (but I Like It)"", 'Tumbling Dice', 'Out of Control', ""Let's Spend the Night Together"", 'Ruby Tuesday', 'Paint It Black', 'Honky Tonk Women', 'You Got the Silver', 'Before They Make Me Run', 'Midnight Rambler', 'Miss You', 'Gimme Shelter', 'Start Me Up', 'Sympathy for the Devil', 'Brown Sugar', ""You Can't Always Get What You Want"", ""(I Can't Get No) Satisfaction""]",Estádio Beira Rio,"Porto Alegre, Brazil",América Latina Olé,9:00 PM,11:10 PM,https://www.setlist.fm/setlist/the-rolling-stones/2016/estadio-beira-rio-porto-alegre-brazil-7bf09e18.html,50000.0,120.0,Brasil
1958,The Rolling Stones,2016-03-06,Estadio Monumental,Lima,2016,"['Start Me Up', ""It's Only Rock 'n' Roll (but I Like It)"", 'Tumbling Dice', 'Out of Control', 'Like a Rolling Stone', 'Angie', 'Paint It Black', 'Honky Tonk Women', 'You Got the Silver', 'Before They Make Me Run', 'Midnight Rambler', 'Miss You', 'Gimme Shelter', ""Jumpin' Jack Flash"", 'Sympathy for the Devil', 'Brown Sugar', ""You Can't Always Get What You Want"", ""(I Can't Get No) Satisfaction""]",Estadio Monumental,"Lima, Peru",América Latina Olé,9:00 PM,11:00 PM,https://www.setlist.fm/setlist/the-rolling-stones/2016/estadio-monumental-lima-peru-6bf08672.html,60000.0,150.0,Perú
1959,The Rolling Stones,2016-03-10,Estadio El Campin,Bogotá,2016,"[""Jumpin' Jack Flash"", ""It's Only Rock 'n' Roll (but I Like It)"", 'Tumbling Dice', 'Dead Flowers', 'Beast of Burden', 'Wild Horses', 'Paint It Black', 'Honky Tonk Women', 'You Got the Silver', 'Before They Make Me Run', 'Midnight Rambler', 'Miss You', 'Gimme Shelter', 'Start Me Up', 'Sympathy for the Devil', 'Brown Sugar', ""You Can't Always Get What You Want"", ""(I Can't Get No) Satisfaction""]",Estadio El Campín,"Bogota, Colombia",América Latina Olé,8:30 PM,10:40 PM,https://www.setlist.fm/setlist/the-rolling-stones/2016/estadio-el-campin-bogota-colombia-1bf0e9f0.html,40000.0,150.0,Colombia
1960,The Rolling Stones,2016-03-14,Foro Sol,Mexico City,2016,"['Start Me Up', ""It's Only Rock 'n' Roll (but I Like It)"", 'Tumbling Dice', 'Out of Control', 'Street Fighting Man', 'Wild Horses', 'Paint It Black', 'Honky Tonk Women', 'You Got the Silver', 'Before They Make Me Run', 'Midnight Rambler', 'Miss You', 'Gimme Shelter', ""Jumpin' Jack Flash"", 'Sympathy for the Devil', 'Brown Sugar', ""You Can't Always Get What You Want"", ""(I Can't Get No) Satisfaction""]",Foro Sol,"Mexico City, Mexico",América Latina Olé,9:00 PM,11:05 PM,https://www.setlist.fm/setlist/the-rolling-stones/2016/foro-sol-mexico-city-mexico-2bf0d062.html,65000.0,150.0,México
1961,The Rolling Stones,2016-03-17,Foro Sol,Mexico City,2016,"[""Jumpin' Jack Flash"", ""It's Only Rock 'n' Roll (but I Like It)"", 'Tumbling Dice', 'Out of Control', ""Let's Spend the Night Together"", 'Angie', 'Paint It Black', 'Honky Tonk Women', 'You Got the Silver', 'Happy', 'Midnight Rambler', 'Miss You', 'Gimme Shelter', 'Start Me Up', 'Sympathy for the Devil', 'Brown Sugar', ""You Can't Always Get What You Want"", ""(I Can't Get No) Satisfaction""]",Foro Sol,"Mexico City, Mexico",América Latina Olé,9:10 PM,11:15 PM,https://www.setlist.fm/setlist/the-rolling-stones/2016/foro-sol-mexico-city-mexico-6bf0c23a.html,65000.0,150.0,México
1962,The Rolling Stones,2016-03-25,Ciudad Deportiva,Havana,2016,"[""Jumpin' Jack Flash"", ""It's Only Rock 'n' Roll (but I Like It)"", 'Tumbling Dice', 'Out of Control', 'All Down the Line', 'Angie', 'Paint It Black', 'Honky Tonk Women', 'You Got the Silver', 'Before They Make Me Run', 'Midnight Rambler', 'Miss You', 'Gimme Shelter', 'Start Me Up', 'Sympathy for the Devil', 'Brown Sugar', ""You Can't Always Get What You Want"", ""(I Can't Get No) Satisfaction""]",Ciudad Deportiva,"La Habana, Cuba",América Latina Olé,8:35 PM,10:50 PM,https://www.setlist.fm/setlist/the-rolling-stones/2016/ciudad-deportiva-la-habana-cuba-bf0115a.html,450000.0,,Cuba
1963,The Rolling Stones,2016-10-03,Bellagio Convention Center,Las Vegas,2016,"['Start Me Up', 'You Got Me Rocking', ""It's Only Rock 'n' Roll (but I Like It)"", 'Out of Control', 'Tumbling Dice', 'Wild Horses', 'Mixed Emotions', 'Honky Tonk Women', 'Miss You', 'Gimme Shelter', 'Brown Sugar', 'Sympathy for the Devil', ""Jumpin' Jack Flash"", ""(I Can't Get No) Satisfaction""]",Bellagio,"Las Vegas, NV, USA",In the Desert,9:45 PM,11:10 PM,https://www.setlist.fm/setlist/the-rolling-stones/2016/bellagio-las-vegas-nv-6bfd2efe.html,,150.0,United States
1964,The Rolling Stones,2016-10-07,Empire Polo Club (Coachella Site),Indio,2016,"['Start Me Up', 'You Got Me Rocking', 'Out of Control', ""Ride 'Em on Down"", 'Mixed Emotions', 'Wild Horses', ""It's Only Rock 'n' Roll (but I Like It)"", 'Come Together', 'Tumbling Dice', 'Honky Tonk Women', 'Slipping Away', 'Little T&A', 'Midnight Rambler', 'Miss You', 'Gimme Shelter', 'Sympathy for the Devil', 'Brown Sugar', ""Jumpin' Jack Flash"", ""You Can't Always Get What You Want"", ""(I Can't Get No) Satisfaction""]",Empire Polo Club,"Indio, CA, USA",In the Desert,9:40 PM,11:50 PM,https://www.setlist.fm/setlist/the-rolling-stones/2016/empire-polo-club-indio-ca-4bfd2b2a.html,125000.0,150.0,United States
1965,The Rolling Stones,2016-10-14,Empire Polo Club (Coachella Site),Indio,2016,"[""Jumpin' Jack Flash"", 'Get Off of My Cloud', ""It's Only Rock 'n' Roll (but I Like It)"", 'Tumbling Dice', 'Just Your Fool', 'Sweet Virginia', 'Angie', 'Live With Me', 'Paint It Black', 'Honky Tonk Women', 'You Got the Silver', 'Little T&A', 'Midnight Rambler', 'Miss You', 'Gimme Shelter', 'Start Me Up', 'Sympathy for the Devil', 'Brown Sugar', ""You Can't Always Get What You Want"", ""(I Can't Get No) Satisfaction""]",Empire Polo Club,"Indio, CA, USA",In the Desert,,,https://www.setlist.fm/setlist/the-rolling-stones/2016/empire-polo-club-indio-ca-23fd748f.html,125000.0,150.0,United States
1966,The Rolling Stones,2016-10-22,T-Mobile Arena,Las Vegas,2016,"[""Jumpin' Jack Flash"", ""Let's Spend the Night Together"", ""It's Only Rock 'n' Roll (but I Like It)"", 'Tumbling Dice', ""Ride 'Em on Down"", 'Paint It Black', 'Honky Tonk Women', 'Slipping Away', 'Little T&A', 'Happy', 'Midnight Rambler', 'Miss You', 'Gimme Shelter', 'Start Me Up', 'Sympathy for the Devil', 'Brown Sugar', ""You Can't Always Get What You Want"", ""(I Can't Get No) Satisfaction""]",T-Mobile Arena,"Las Vegas, NV, USA",In the Desert,8:30 PM,10:35 PM,https://www.setlist.fm/setlist/the-rolling-stones/2016/t-mobile-arena-las-vegas-nv-6bfabe7a.html,20000.0,150.0,United States
1967,The Rolling Stones,2016-10-25,Gillette Stadium (tent),Foxborough,2016,"[""Jumpin' Jack Flash"", ""It's Only Rock 'n' Roll (but I Like It)"", 'Tumbling Dice', 'Street Fighting Man', 'When the Whip Comes Down', 'Honky Tonk Women', 'Little T&A', 'Happy', 'Miss You', 'Gimme Shelter', 'Start Me Up', 'Sympathy for the Devil', 'Brown Sugar', ""(I Can't Get No) Satisfaction""]",Gillette Stadium,"Foxborough, MA, USA",,,,https://www.setlist.fm/setlist/the-rolling-stones/2016/gillette-stadium-foxborough-ma-1bfa9194.html,,150.0,United States
1968,The Rolling Stones,2017-09-09,Stadtpark,Hamburg,2017,"['Sympathy for the Devil', ""It's Only Rock 'n' Roll (but I Like It)"", 'Tumbling Dice', 'Out of Control', 'Just Your Fool', ""Ride 'Em on Down"", 'Play With Fire', ""You Can't Always Get What You Want"", 'Dancing With Mr. D', 'Under My Thumb', 'Paint It Black', 'Honky Tonk Women', 'Slipping Away', 'Happy', 'Midnight Rambler', 'Miss You', 'Street Fighting Man', 'Start Me Up', 'Brown Sugar', ""(I Can't Get No) Satisfaction"", 'Gimme Shelter', ""Jumpin' Jack Flash""]",Festwiese am Stadtpark,"Hamburg, Germany",No Filter,8:30 PM,10:50 PM,https://www.setlist.fm/setlist/the-rolling-stones/2017/festwiese-am-stadtpark-hamburg-germany-be2d1ee.html,4000.0,150.0,Deutschland
1969,The Rolling Stones,2017-09-12,Olympiastadion,Munich,2017,"['Sympathy for the Devil', ""It's Only Rock 'n' Roll (but I Like It)"", 'Tumbling Dice', 'Out of Control', 'Just Your Fool', ""Ride 'Em on Down"", 'Dancing With Mr. D', ""You Can't Always Get What You Want"", 'Beast of Burden', 'Paint It Black', 'Honky Tonk Women', 'Happy', 'Slipping Away', 'Midnight Rambler', 'Miss You', 'Street Fighting Man', 'Start Me Up', 'Brown Sugar', ""(I Can't Get No) Satisfaction"", 'Gimme Shelter', ""Jumpin' Jack Flash""]",Olympiastadion,"Munich, Germany",No Filter,8:30 PM,10:50 PM,https://www.setlist.fm/setlist/the-rolling-stones/2017/olympiastadion-munich-germany-73e2c249.html,69000.0,150.0,Deutschland
1970,The Rolling Stones,2017-09-16,Red Bull Ring,Spielberg,2017,"['Sympathy for the Devil', ""It's Only Rock 'n' Roll (but I Like It)"", 'Tumbling Dice', 'Just Your Fool', ""Ride 'Em on Down"", 'Under My Thumb', ""She's a Rainbow"", ""You Can't Always Get What You Want"", 'Paint It Black', 'Miss You', 'Happy', 'Slipping Away', 'Midnight Rambler', 'Honky Tonk Women', 'Street Fighting Man', 'Start Me Up', 'Brown Sugar', ""(I Can't Get No) Satisfaction"", 'Gimme Shelter', ""Jumpin' Jack Flash""]",Red Bull Ring,"Spielberg bei Knittelfeld, Austria",No Filter,8:45 PM,10:55 PM,https://www.setlist.fm/setlist/the-rolling-stones/2017/red-bull-ring-spielberg-bei-knittelfeld-austria-53e22f45.html,,150.0,Österreich
1971,The Rolling Stones,2017-09-20,Letzigrund Stadion,Zurich,2017,"['Sympathy for the Devil', ""It's Only Rock 'n' Roll (but I Like It)"", 'Tumbling Dice', 'Hate to See You Go', ""Ride 'Em on Down"", 'Dancing With Mr. D', 'Like a Rolling Stone', ""You Can't Always Get What You Want"", 'Paint It Black', 'Honky Tonk Women', 'Happy', 'Slipping Away', 'Midnight Rambler', 'Miss You', 'Street Fighting Man', 'Start Me Up', 'Brown Sugar', ""(I Can't Get No) Satisfaction"", 'Gimme Shelter', ""Jumpin' Jack Flash""]",Letzigrund Stadion,"Zurich, Switzerland",No Filter,8:25 PM,10:30 PM,https://www.setlist.fm/setlist/the-rolling-stones/2017/letzigrund-stadion-zurich-switzerland-2be210ae.html,50000.0,150.0,Schweiz/Suisse/Svizzera/Svizra
1972,The Rolling Stones,2017-09-23,Mura Storiche,Lucca,2017,"['Sympathy for the Devil', ""It's Only Rock 'n' Roll (but I Like It)"", 'Tumbling Dice', 'Just Your Fool', ""Ride 'Em on Down"", ""Let's Spend the Night Together"", 'Con le mie lacrime (As Tears Go By)', ""You Can't Always Get What You Want"", 'Paint It Black', 'Honky Tonk Women', 'Happy', 'Slipping Away', 'Miss You', 'Midnight Rambler', 'Street Fighting Man', 'Start Me Up', 'Brown Sugar', ""(I Can't Get No) Satisfaction"", 'Gimme Shelter', ""Jumpin' Jack Flash""]",Ex Campo Balilla,"Mura di Lucca, Lucca, Italy",No Filter,9:15 PM,11:25 PM,https://www.setlist.fm/setlist/the-rolling-stones/2017/ex-campo-balilla-mura-di-lucca-lucca-italy-53e27bf9.html,,150.0,Italia
1973,The Rolling Stones,2017-09-27,Estadi Olimpic Lluis Companys,Barcelona,2017,"['Sympathy for the Devil', ""It's Only Rock 'n' Roll (but I Like It)"", 'Tumbling Dice', 'Just Your Fool', ""Ride 'Em on Down"", 'Under My Thumb', 'Rocks Off', ""You Can't Always Get What You Want"", 'Paint It Black', 'Honky Tonk Women', 'Happy', 'Slipping Away', 'Miss You', 'Midnight Rambler', 'Street Fighting Man', 'Start Me Up', 'Brown Sugar', ""Jumpin' Jack Flash"", 'Gimme Shelter', ""(I Can't Get No) Satisfaction""]",Estadi Olímpic Lluís Companys,"Barcelona, Spain",No Filter,9:20 PM,11:30 PM,https://www.setlist.fm/setlist/the-rolling-stones/2017/estadi-olimpic-lluis-companys-barcelona-spain-33e25ccd.html,55000.0,150.0,España
1974,The Rolling Stones,2017-09-30,Amsterdam ArenA,Amsterdam,2017,"['Sympathy for the Devil', ""It's Only Rock 'n' Roll (but I Like It)"", 'Tumbling Dice', 'Just Your Fool', ""Ride 'Em on Down"", 'You Got Me Rocking', 'Shine a Light', ""You Can't Always Get What You Want"", 'Paint It Black', 'Honky Tonk Women', 'Happy', 'Slipping Away', 'Miss You', 'Midnight Rambler', 'Street Fighting Man', 'Start Me Up', 'Brown Sugar', ""Jumpin' Jack Flash"", 'Gimme Shelter', ""(I Can't Get No) Satisfaction""]",ArenA,"Amsterdam, Netherlands",No Filter,8:50 PM,11:00 PM,https://www.setlist.fm/setlist/the-rolling-stones/2017/arena-amsterdam-netherlands-1be245e4.html,55000.0,150.0,Nederland
1975,The Rolling Stones,2017-10-03,Telia Parken,Copenhagen,2017,"['Sympathy for the Devil', ""It's Only Rock 'n' Roll (but I Like It)"", 'Tumbling Dice', 'Just Your Fool', ""Ride 'Em on Down"", 'Under My Thumb', 'Doo Doo Doo Doo Doo (Heartbreaker)', ""You Can't Always Get What You Want"", 'Paint It Black', 'Honky Tonk Women', 'Happy', 'Slipping Away', 'Miss You', 'Midnight Rambler', 'Street Fighting Man', 'Start Me Up', 'Brown Sugar', ""Jumpin' Jack Flash"", 'Gimme Shelter', ""(I Can't Get No) Satisfaction""]",Parken Stadium,"Copenhagen, Denmark",No Filter,9:10 PM,11:15 PM,https://www.setlist.fm/setlist/the-rolling-stones/2017/parken-stadium-copenhagen-denmark-5be3b3d0.html,50000.0,150.0,Danmark
1976,The Rolling Stones,2017-10-09,Esprit Arena,Dusseldorf,2017,"['Sympathy for the Devil', ""It's Only Rock 'n' Roll (but I Like It)"", 'Tumbling Dice', 'Just Your Fool', ""Ride 'Em on Down"", 'Bitch', 'Get Off of My Cloud', ""You Can't Always Get What You Want"", 'Paint It Black', 'Honky Tonk Women', 'Happy', 'Slipping Away', 'Miss You', 'Midnight Rambler', 'Street Fighting Man', 'Start Me Up', 'Brown Sugar', ""Jumpin' Jack Flash"", 'Gimme Shelter', ""(I Can't Get No) Satisfaction""]",Esprit Arena,"Düsseldorf, Germany",No Filter,8:30 PM,10:35 PM,https://www.setlist.fm/setlist/the-rolling-stones/2017/esprit-arena-dusseldorf-germany-73e38a89.html,66000.0,150.0,Deutschland
1977,The Rolling Stones,2017-10-12,Friends Arena,Stockholm,2017,"['Sympathy for the Devil', ""It's Only Rock 'n' Roll (but I Like It)"", 'Tumbling Dice', 'Just Your Fool', ""Ride 'Em on Down"", 'Under My Thumb', 'Sweet Virginia', ""You Can't Always Get What You Want"", 'Paint It Black', 'Honky Tonk Women', 'Happy', 'Slipping Away', 'Miss You', 'Midnight Rambler', 'Street Fighting Man', 'Start Me Up', 'Brown Sugar', ""Jumpin' Jack Flash"", 'Gimme Shelter', ""(I Can't Get No) Satisfaction""]",Friends Arena,"Solna, Sweden",No Filter,9:00 PM,11:15 PM,https://www.setlist.fm/setlist/the-rolling-stones/2017/friends-arena-solna-sweden-5be3f7d8.html,65000.0,150.0,Sverige
1978,The Rolling Stones,2017-10-15,Gelredome,Arnhem,2017,"['Sympathy for the Devil', ""It's Only Rock 'n' Roll (but I Like It)"", 'Tumbling Dice', 'Just Your Fool', ""Ride 'Em on Down"", 'Dancing With Mr. D', ""She's So Cold"", ""You Can't Always Get What You Want"", 'Paint It Black', 'Honky Tonk Women', 'Happy', 'Slipping Away', 'Miss You', 'Midnight Rambler', 'Street Fighting Man', 'Start Me Up', 'Brown Sugar', ""Jumpin' Jack Flash"", 'Gimme Shelter', ""(I Can't Get No) Satisfaction""]",Gelredome,"Arnhem, Netherlands",No Filter,8:45 PM,11:00 PM,https://www.setlist.fm/setlist/the-rolling-stones/2017/gelredome-arnhem-netherlands-43e3e323.html,34000.0,150.0,Nederland
1979,The Rolling Stones,2017-10-19,U Arena,Paris,2017,"['Sympathy for the Devil', ""It's Only Rock 'n' Roll (but I Like It)"", 'Tumbling Dice', 'Just Your Fool', ""Ride 'Em on Down"", 'Under My Thumb', ""Let's Spend the Night Together"", ""You Can't Always Get What You Want"", 'Paint It Black', 'Honky Tonk Women', 'Happy', 'Slipping Away', 'Miss You', 'Midnight Rambler', 'Street Fighting Man', 'Start Me Up', 'Brown Sugar', ""Jumpin' Jack Flash"", 'Gimme Shelter', ""(I Can't Get No) Satisfaction""]",U Arena,"Nanterre, France",No Filter,9:00 PM,11:15 PM,https://www.setlist.fm/setlist/the-rolling-stones/2017/u-arena-nanterre-france-3e3c5af.html,40000.0,150.0,France
1980,The Rolling Stones,2017-10-22,U Arena,Paris,2017,"[""Jumpin' Jack Flash"", ""It's Only Rock 'n' Roll (but I Like It)"", 'Tumbling Dice', 'Hate to See You Go', ""Ride 'Em on Down"", 'Dancing With Mr. D', 'Angie', ""You Can't Always Get What You Want"", 'Paint It Black', 'Honky Tonk Women', 'Happy', 'Slipping Away', 'Miss You', 'Midnight Rambler', 'Street Fighting Man', 'Start Me Up', 'Sympathy for the Devil', 'Brown Sugar', 'Gimme Shelter', ""(I Can't Get No) Satisfaction""]",U Arena,"Nanterre, France",No Filter,9:05 PM,11:25 PM,https://www.setlist.fm/setlist/the-rolling-stones/2017/u-arena-nanterre-france-1be3315c.html,40000.0,150.0,France
1981,The Rolling Stones,2017-10-25,U Arena,Paris,2017,"['Sympathy for the Devil', ""It's Only Rock 'n' Roll (but I Like It)"", 'Tumbling Dice', 'Just Your Fool', ""Ride 'Em on Down"", ""She's So Cold"", ""She's a Rainbow"", ""You Can't Always Get What You Want"", 'Paint It Black', 'Honky Tonk Women', 'Happy', 'Slipping Away', 'Miss You', 'Midnight Rambler', 'Street Fighting Man', 'Start Me Up', 'Brown Sugar', ""Jumpin' Jack Flash"", 'Gimme Shelter', ""(I Can't Get No) Satisfaction""]",U Arena,"Nanterre, France",No Filter,9:05 PM,11:20 PM,https://www.setlist.fm/setlist/the-rolling-stones/2017/u-arena-nanterre-france-be31d1e.html,40000.0,150.0,France
